geneSymbol,DSI,DPI,score,EI,NofPmids,diseaseClass,diseaseType,filtered_diseaseClass
TFAP2B,0.57,0.769,0.31,1.0,1,"C16,C05",disease,"C16,C05"
TFAP2B,0.57,0.769,0.3,1.0,1,"C16,C05",group,"C16,C05"
TFAP2B,0.57,0.769,0.3,1.0,2,"C16,C14",disease,"C16,C14"
TFAP2C,0.633,0.538,0.3,1.0,1,"C06,C04",disease,"C06,C04"
TFAP2C,0.633,0.538,0.3,1.0,1,"C06,C04",group,"C06,C04"
TFAP2C,0.633,0.538,0.3,1.0,1,"C06,C04",disease,"C06,C04"
TFCP2,0.65,0.385,0.31,1.0,1,F03,disease,F03
TFCP2,0.65,0.385,0.31,1.0,1,F03,disease,F03
NR2F1,0.656,0.654,0.35,1.0,1,"C04,C17",disease,"C04,C17"
NR2F1,0.656,0.654,0.3,1.0,1,"C04,C13,C19",disease,"C04,C13,C19"
NR2F1,0.656,0.654,0.3,1.0,1,"C04,C13,C19",disease,"C04,C13,C19"
NR2F1,0.656,0.654,0.35,1.0,1,"C04,C17",disease,"C04,C17"
NR2F1,0.656,0.654,0.3,1.0,1,"C04,C17",disease,"C04,C17"
NR2F1,0.656,0.654,0.32,1.0,1,"C04,C17",group,"C04,C17"
NR2F1,0.656,0.654,0.3,1.0,1,"C04,C17",disease,"C04,C17"
NR2F2,0.575,0.692,0.32,1.0,1,C13,disease,C13
NR2F2,0.575,0.692,0.3,1.0,1,"C06,C25",disease,"C06,C25"
NR2F2,0.575,0.692,0.5,1.0,1,C23,phenotype,C23
NR2F2,0.575,0.692,0.3,1.0,1,C13,phenotype,C13
NR2F2,0.575,0.692,0.3,1.0,1,C13,phenotype,C13
NR2F2,0.575,0.692,0.3,1.0,1,C13,disease,C13
NR2F2,0.575,0.692,0.3,1.0,1,C13,disease,C13
NR2F2,0.575,0.692,0.3,1.0,1,"C06,C25",phenotype,"C06,C25"
NR2F2,0.575,0.692,0.3,1.0,1,C13,phenotype,C13
NR2F2,0.575,0.692,0.3,1.0,1,"C06,C25",disease,"C06,C25"
NR2F2,0.575,0.692,0.3,1.0,1,"C06,C25",disease,"C06,C25"
NR2F2,0.575,0.692,0.3,1.0,1,"C06,C25",disease,"C06,C25"
NR2F2,0.575,0.692,0.3,1.0,1,"C06,C25",disease,"C06,C25"
TFDP1,0.623,0.692,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
TFDP1,0.623,0.692,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
TFDP1,0.623,0.692,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
TFDP1,0.623,0.692,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
TFDP1,0.623,0.692,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
TFDP2,0.769,0.308,0.3,1.0,1,"C04,C08",disease,"C04,C08"
TFE3,0.542,0.654,0.5,0.983,0,"C04,C13,C12",disease,"C04,C13,C12"
TFE3,0.542,0.654,0.4,0.988,0,"C04,C13,C12",disease,"C04,C13,C12"
TFE3,0.542,0.654,0.31,1.0,0,"C04,C13,C12",disease,"C04,C13,C12"
TFE3,0.542,0.654,0.3,,0,"C04,C13,C12",disease,"C04,C13,C12"
TFE3,0.542,0.654,0.31,1.0,0,"C04,C13,C12",disease,"C04,C13,C12"
TFE3,0.542,0.654,0.36,1.0,0,"C04,C13,C12",disease,"C04,C13,C12"
TFF1,0.529,0.769,0.31,1.0,1,"C06,C18",disease,"C06,C18"
TFF1,0.529,0.769,0.3,1.0,1,C04,phenotype,C04
TFF1,0.529,0.769,0.3,1.0,1,C08,disease,C08
TFF2,0.61,0.538,0.3,1.0,1,C08,disease,C08
TFF3,0.518,0.885,0.3,1.0,1,"C06,C01,C22",disease,"C06,C01"
TFF3,0.518,0.885,0.3,1.0,1,"C13,C12",group,"C13,C12"
TFF3,0.518,0.885,0.32,1.0,1,"C13,C12",disease,"C13,C12"
TFF3,0.518,0.885,0.3,1.0,1,"C06,C07",group,C06
TFF3,0.518,0.885,0.3,1.0,1,"C13,C12",disease,"C13,C12"
TFF3,0.518,0.885,0.3,1.0,1,"C13,C12",disease,"C13,C12"
TFPI,0.486,0.808,0.3,1.0,1,C08,group,C08
TFPI,0.486,0.808,0.3,1.0,1,C23,phenotype,C23
TFPI,0.486,0.808,0.3,1.0,1,C23,phenotype,C23
TFPI,0.486,0.808,0.3,1.0,1,C08,phenotype,C08
TFPI,0.486,0.808,0.3,1.0,1,"C23,C15",disease,"C23,C15"
TFPI,0.486,0.808,0.32,1.0,1,C14,phenotype,C14
TFPI,0.486,0.808,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
TFPI,0.486,0.808,0.37,0.875,1,C14,disease,C14
TFPI,0.486,0.808,0.3,1.0,1,C23,phenotype,C23
TFPI,0.486,0.808,0.32,1.0,1,"C16,C15",disease,"C16,C15"
TFPI,0.486,0.808,0.3,1.0,1,C23,phenotype,C23
TFPI,0.486,0.808,0.3,1.0,1,"C23,C15",disease,"C23,C15"
TFPI,0.486,0.808,0.3,1.0,1,"C23,C15",disease,"C23,C15"
TFPI,0.486,0.808,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
TFPI,0.486,0.808,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
TFPI,0.486,0.808,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
TFPI,0.486,0.808,0.3,1.0,1,"C17,C05,C20",disease,"C17,C05,C20"
TFR2,0.585,0.615,0.3,1.0,1,"C16,C15",disease,"C16,C15"
TFR2,0.585,0.615,0.31,1.0,1,"C16,C15",disease,"C16,C15"
TFR2,0.585,0.615,0.4,1.0,4,"C16,C18",disease,"C16,C18"
TFR2,0.585,0.615,0.3,1.0,1,"C16,C15",disease,"C16,C15"
TFR2,0.585,0.615,0.3,1.0,1,"C16,C15",disease,"C16,C15"
TFR2,0.585,0.615,0.3,1.0,1,"C16,C15",disease,"C16,C15"
TFR2,0.585,0.615,0.5,1.0,4,"C16,C18",disease,"C16,C18"
TFRC,0.437,0.885,0.3,1.0,1,C13,phenotype,C13
TFRC,0.437,0.885,0.3,1.0,1,C13,phenotype,C13
TFRC,0.437,0.885,0.3,1.0,1,"C16,C15",disease,"C16,C15"
TFRC,0.437,0.885,0.3,1.0,1,C01,group,C01
TFRC,0.437,0.885,0.35,1.0,1,"C16,C15",disease,"C16,C15"
TFRC,0.437,0.885,0.31,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
TFRC,0.437,0.885,0.31,1.0,1,"C04,C13,C12",disease,"C04,C13,C12"
TFRC,0.437,0.885,0.4,1.0,2,"C04,C17",disease,"C04,C17"
TFRC,0.437,0.885,0.3,1.0,1,"C23,C04",phenotype,"C23,C04"
TFRC,0.437,0.885,0.34,1.0,1,"C06,C04",disease,"C06,C04"
TFRC,0.437,0.885,0.3,1.0,1,"C06,C04",group,"C06,C04"
TFRC,0.437,0.885,0.3,1.0,2,C18,group,C18
TFRC,0.437,0.885,0.35,1.0,1,C04,disease,C04
TFRC,0.437,0.885,0.3,1.0,1,"C16,C15",disease,"C16,C15"
TFRC,0.437,0.885,0.3,1.0,1,C23,phenotype,C23
TFRC,0.437,0.885,0.33,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
TFRC,0.437,0.885,0.31,1.0,1,"C04,C08",group,"C04,C08"
TFRC,0.437,0.885,0.3,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
TFRC,0.437,0.885,0.3,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
TFRC,0.437,0.885,0.31,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
TFRC,0.437,0.885,0.3,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
TFRC,0.437,0.885,0.3,1.0,1,"C23,C14",phenotype,"C23,C14"
TFRC,0.437,0.885,0.31,1.0,2,"C23,C18",disease,"C23,C18"
TFRC,0.437,0.885,0.31,1.0,1,"C04,C13,C19",disease,"C04,C13,C19"
TFRC,0.437,0.885,0.3,1.0,2,C01,group,C01
TFRC,0.437,0.885,0.3,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
TFRC,0.437,0.885,0.3,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
TFRC,0.437,0.885,0.3,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
TFRC,0.437,0.885,0.3,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
TFRC,0.437,0.885,0.3,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
TFRC,0.437,0.885,0.3,1.0,1,"C16,C18,C20",disease,"C16,C18,C20"
TFRC,0.437,0.885,0.3,1.0,1,"C16,C15",disease,"C16,C15"
TFRC,0.437,0.885,0.3,1.0,1,C14,disease,C14
TFRC,0.437,0.885,0.4,0.923,3,"C18,C15",disease,"C18,C15"
TFRC,0.437,0.885,0.3,1.0,1,C01,group,C01
TFRC,0.437,0.885,0.34,1.0,1,"C04,C08",disease,"C04,C08"
TFRC,0.437,0.885,0.3,1.0,1,"C16,C18,C20",disease,"C16,C18,C20"
TFRC,0.437,0.885,0.3,1.0,1,C04,disease,C04
TFRC,0.437,0.885,0.33,1.0,1,"C16,C15",disease,"C16,C15"
TFRC,0.437,0.885,0.4,1.0,1,"C16,C18,C20",disease,"C16,C18,C20"
TFRC,0.437,0.885,0.3,1.0,1,C04,disease,C04
TFRC,0.437,0.885,0.4,1.0,2,"C04,C17",disease,"C04,C17"
TFRC,0.437,0.885,0.3,1.0,1,"C04,C13,C19",disease,"C04,C13,C19"
TFRC,0.437,0.885,0.3,1.0,2,"C04,C17",disease,"C04,C17"
TFRC,0.437,0.885,0.31,1.0,2,"C04,C17",group,"C04,C17"
TFRC,0.437,0.885,0.3,1.0,1,"C16,C18,C20",disease,"C16,C18,C20"
TFRC,0.437,0.885,0.3,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
TFRC,0.437,0.885,0.3,1.0,1,C13,phenotype,C13
TFRC,0.437,0.885,0.3,1.0,1,C13,disease,C13
TFRC,0.437,0.885,0.3,1.0,2,"C04,C17",disease,"C04,C17"
TFRC,0.437,0.885,0.31,1.0,1,"C04,C20,C15",disease,"C04,C20,C15"
TG,0.48,0.808,0.3,1.0,1,F03,group,F03
TG,0.48,0.808,0.5,1.0,1,C20,group,C20
TG,0.48,0.808,0.6,1.0,1,"C16,C05,C19",disease,"C16,C05,C19"
TG,0.48,0.808,0.3,1.0,1,F03,disease,F03
TG,0.48,0.808,0.3,1.0,1,F03,disease,F03
TG,0.48,0.808,0.41,1.0,1,"C16,C05,C19",disease,"C16,C05,C19"
TG,0.48,0.808,0.5,0.944,2,C19,phenotype,C19
TG,0.48,0.808,0.3,1.0,1,F03,disease,F03
TG,0.48,0.808,0.3,1.0,1,F03,disease,F03
TG,0.48,0.808,0.3,1.0,1,F03,disease,F03
TG,0.48,0.808,0.3,1.0,1,F03,disease,F03
TG,0.48,0.808,0.3,1.0,1,F03,disease,F03
TG,0.48,0.808,0.6,0.962,1,C19,disease,C19
TG,0.48,0.808,0.4,0.895,1,"C20,C19",disease,"C20,C19"
TG,0.48,0.808,0.3,1.0,1,F03,disease,F03
TGFA,0.432,0.885,0.4,0.917,1,"C04,C08",disease,"C04,C08"
TGFA,0.432,0.885,0.3,1.0,1,C04,group,C04
TGFA,0.432,0.885,0.3,1.0,1,C04,group,C04
TGFA,0.432,0.885,0.3,1.0,1,"C06,C04",disease,"C06,C04"
TGFA,0.432,0.885,0.3,1.0,1,"C06,C04",disease,"C06,C04"
TGFA,0.432,0.885,0.31,1.0,1,C08,phenotype,C08
TGFA,0.432,0.885,0.3,1.0,1,C23,phenotype,C23
TGFA,0.432,0.885,0.53,1.0,1,"C06,C04",group,"C06,C04"
TGFA,0.432,0.885,0.5,1.0,1,"C06,C04",phenotype,"C06,C04"
TGFA,0.432,0.885,0.35,1.0,1,"C06,C04",disease,"C06,C04"
TGFA,0.432,0.885,0.3,1.0,1,"C04,C22",phenotype,C04
TGFA,0.432,0.885,0.3,1.0,1,C04,phenotype,C04
TGFA,0.432,0.885,0.3,1.0,1,C04,group,C04
TGFA,0.432,0.885,0.3,1.0,1,C23,phenotype,C23
TGFA,0.432,0.885,0.3,1.0,1,C17,disease,C17
TGFA,0.432,0.885,0.32,1.0,1,C04,disease,C04
TGFA,0.432,0.885,0.32,1.0,1,"C04,C12",group,"C04,C12"
TGFA,0.432,0.885,0.37,1.0,1,C17,disease,C17
TGFA,0.432,0.885,0.3,1.0,1,C08,phenotype,C08
TGFA,0.432,0.885,0.38,1.0,1,C08,disease,C08
TGFA,0.432,0.885,0.3,1.0,1,"C06,C04",group,"C06,C04"
TGFA,0.432,0.885,0.3,1.0,1,"C06,C04",disease,"C06,C04"
TGFA,0.432,0.885,0.3,1.0,1,"C23,C14",disease,"C23,C14"
TGFA,0.432,0.885,0.3,1.0,1,C04,disease,C04
TGFA,0.432,0.885,0.3,1.0,1,C04,disease,C04
TGFA,0.432,0.885,0.51,1.0,1,C04,disease,C04
TGFA,0.432,0.885,0.3,1.0,1,"C08,C26",disease,C08
TGFA,0.432,0.885,0.33,1.0,1,C04,disease,C04
TGFA,0.432,0.885,0.3,1.0,1,"C06,C07",group,C06
TGFA,0.432,0.885,0.55,1.0,1,"C06,C04",disease,"C06,C04"
TGFA,0.432,0.885,0.38,1.0,1,"C04,C12",disease,"C04,C12"
TGFA,0.432,0.885,0.3,1.0,1,C04,disease,C04
TGFA,0.432,0.885,0.3,1.0,1,C04,disease,C04
TGFA,0.432,0.885,0.3,1.0,1,C04,group,C04
TGFA,0.432,0.885,0.3,1.0,1,"C04,C22",disease,C04
TGFA,0.432,0.885,0.3,1.0,1,"C06,C04",disease,"C06,C04"
TGFA,0.432,0.885,0.6,1.0,2,"C06,C04",disease,"C06,C04"
TGFA,0.432,0.885,0.3,1.0,1,"C08,C26",disease,C08
TGFA,0.432,0.885,0.3,1.0,1,"C23,C10,C09",disease,"C23,C10"
TGFA,0.432,0.885,0.3,1.0,1,C08,disease,C08
TGFB1,0.287,0.962,0.3,1.0,1,C13,phenotype,C13
TGFB1,0.287,0.962,0.3,1.0,1,C13,phenotype,C13
TGFB1,0.287,0.962,0.4,1.0,1,C04,group,C04
TGFB1,0.287,0.962,0.3,1.0,1,"C18,C05",disease,"C18,C05"
TGFB1,0.287,0.962,0.3,1.0,2,"C18,C19",disease,"C18,C19"
TGFB1,0.287,0.962,0.3,1.0,1,C14,disease,C14
TGFB1,0.287,0.962,0.7,0.979,2,"C08,C20",disease,"C08,C20"
TGFB1,0.287,0.962,0.31,1.0,2,"C08,C24",disease,C08
TGFB1,0.287,0.962,0.3,1.0,2,C06,disease,C06
TGFB1,0.287,0.962,0.31,1.0,1,F03,disease,F03
TGFB1,0.287,0.962,0.31,1.0,1,C10,group,C10
TGFB1,0.287,0.962,0.3,1.0,1,C18,phenotype,C18
TGFB1,0.287,0.962,0.4,1.0,1,C04,group,C04
TGFB1,0.287,0.962,0.31,1.0,1,"C04,C17",disease,"C04,C17"
TGFB1,0.287,0.962,0.4,1.0,1,C04,disease,C04
TGFB1,0.287,0.962,0.3,1.0,1,C04,disease,C04
TGFB1,0.287,0.962,0.3,1.0,1,"C23,C04",phenotype,"C23,C04"
TGFB1,0.287,0.962,0.32,0.667,1,"C23,C06",disease,"C23,C06"
TGFB1,0.287,0.962,0.31,1.0,1,"C16,C05,C07",disease,"C16,C05"
TGFB1,0.287,0.962,0.5,0.971,1,"C06,C04",disease,"C06,C04"
TGFB1,0.287,0.962,0.4,1.0,1,"C06,C04",group,"C06,C04"
TGFB1,0.287,0.962,0.3,1.0,1,C06,disease,C06
TGFB1,0.287,0.962,0.34,1.0,1,F03,disease,F03
TGFB1,0.287,0.962,0.5,1.0,2,"C18,C19",disease,"C18,C19"
TGFB1,0.287,0.962,0.7,1.0,1,"C18,C19",disease,"C18,C19"
TGFB1,0.287,0.962,0.6,0.99,2,"C13,C12,C19",disease,"C13,C12,C19"
TGFB1,0.287,0.962,0.5,1.0,1,"C10,C19",group,"C10,C19"
TGFB1,0.287,0.962,0.3,1.0,1,C11,disease,C11
TGFB1,0.287,0.962,0.4,0.917,1,"C16,C05,C10",disease,"C16,C05,C10"
TGFB1,0.287,0.962,0.32,1.0,1,C06,disease,C06
TGFB1,0.287,0.962,0.33,1.0,1,C10,disease,C10
TGFB1,0.287,0.962,0.6,1.0,8,C23,phenotype,C23
TGFB1,0.287,0.962,0.4,0.833,1,"C13,C12,C20",disease,"C13,C12,C20"
TGFB1,0.287,0.962,0.3,1.0,2,"C13,C12,C19",disease,"C13,C12,C19"
TGFB1,0.287,0.962,0.36,1.0,3,"C13,C12",disease,"C13,C12"
TGFB1,0.287,0.962,0.34,1.0,1,C06,disease,C06
TGFB1,0.287,0.962,0.3,1.0,1,"C06,C04",disease,"C06,C04"
TGFB1,0.287,0.962,0.3,1.0,1,"C06,C04",disease,"C06,C04"
TGFB1,0.287,0.962,0.4,1.0,1,"C23,C06",phenotype,"C23,C06"
TGFB1,0.287,0.962,0.5,1.0,1,C23,phenotype,C23
TGFB1,0.287,0.962,0.32,1.0,1,C23,phenotype,C23
TGFB1,0.287,0.962,0.3,1.0,2,C20,group,C20
TGFB1,0.287,0.962,0.6,1.0,2,C14,group,C14
TGFB1,0.287,0.962,0.3,1.0,1,C16,group,C16
TGFB1,0.287,0.962,0.38,1.0,2,C23,phenotype,C23
TGFB1,0.287,0.962,0.4,1.0,1,C06,group,C06
TGFB1,0.287,0.962,0.4,0.974,3,"C13,C12",group,"C13,C12"
TGFB1,0.287,0.962,0.33,1.0,1,"C13,C12",disease,"C13,C12"
TGFB1,0.287,0.962,0.6,1.0,1,"C13,C12",disease,"C13,C12"
TGFB1,0.287,0.962,0.4,0.97,1,"C23,C06",disease,"C23,C06"
TGFB1,0.287,0.962,0.3,1.0,1,"C23,C06,C25",disease,"C23,C06,C25"
TGFB1,0.287,0.962,0.4,1.0,1,"C23,C06",disease,"C23,C06"
TGFB1,0.287,0.962,0.5,1.0,5,"C23,C06",disease,"C23,C06"
TGFB1,0.287,0.962,0.3,1.0,1,"C06,C04",phenotype,"C06,C04"
TGFB1,0.287,0.962,0.6,1.0,1,C08,group,C08
TGFB1,0.287,0.962,0.6,0.911,1,C08,disease,C08
TGFB1,0.287,0.962,0.38,1.0,3,"C04,C08",group,"C04,C08"
TGFB1,0.287,0.962,0.31,1.0,1,"C05,C10",group,"C05,C10"
TGFB1,0.287,0.962,0.6,1.0,1,"C23,C14",disease,"C23,C14"
TGFB1,0.287,0.962,0.3,1.0,5,"C23,C04",phenotype,"C23,C04"
TGFB1,0.287,0.962,0.4,0.982,4,"C23,C04",phenotype,"C23,C04"
TGFB1,0.287,0.962,0.3,1.0,1,"C13,C12",disease,"C13,C12"
TGFB1,0.287,0.962,0.35,1.0,3,"C13,C12",group,"C13,C12"
TGFB1,0.287,0.962,0.5,1.0,1,C05,disease,C05
TGFB1,0.287,0.962,0.6,0.962,1,"C18,C05",disease,"C18,C05"
TGFB1,0.287,0.962,0.39,1.0,1,"C18,C05",disease,"C18,C05"
TGFB1,0.287,0.962,0.3,1.0,1,"C18,C05",disease,"C18,C05"
TGFB1,0.287,0.962,0.37,1.0,1,"C06,C04,C19",disease,"C06,C04,C19"
TGFB1,0.287,0.962,0.32,1.0,1,C04,disease,C04
TGFB1,0.287,0.962,0.4,1.0,1,"C17,C12",disease,"C17,C12"
TGFB1,0.287,0.962,0.3,1.0,1,C08,group,C08
TGFB1,0.287,0.962,0.38,0.889,1,"C01,C08",disease,"C01,C08"
TGFB1,0.287,0.962,0.3,1.0,1,"C01,C08",disease,"C01,C08"
TGFB1,0.287,0.962,0.4,1.0,2,"C04,C12",group,"C04,C12"
TGFB1,0.287,0.962,0.5,1.0,1,"C23,C13,C12",phenotype,"C23,C13,C12"
TGFB1,0.287,0.962,0.31,1.0,1,F03,group,F03
TGFB1,0.287,0.962,0.36,1.0,1,C08,disease,C08
TGFB1,0.287,0.962,0.7,0.983,7,C08,disease,C08
TGFB1,0.287,0.962,0.3,1.0,1,"C23,C01",phenotype,"C23,C01"
TGFB1,0.287,0.962,0.35,1.0,1,C15,disease,C15
TGFB1,0.287,0.962,0.34,1.0,1,F03,disease,F03
TGFB1,0.287,0.962,0.33,1.0,1,"C23,C01",disease,"C23,C01"
TGFB1,0.287,0.962,0.31,1.0,1,"C04,C17",group,"C04,C17"
TGFB1,0.287,0.962,0.3,1.0,2,"C18,C19",disease,"C18,C19"
TGFB1,0.287,0.962,0.35,1.0,1,"C10,C14",group,"C10,C14"
TGFB1,0.287,0.962,0.32,1.0,1,C15,disease,C15
TGFB1,0.287,0.962,0.3,1.0,1,"C13,C12",disease,"C13,C12"
TGFB1,0.287,0.962,0.4,1.0,1,"C13,C12",phenotype,"C13,C12"
TGFB1,0.287,0.962,0.3,1.0,1,"C17,C20",disease,"C17,C20"
TGFB1,0.287,0.962,0.41,1.0,1,C10,group,C10
TGFB1,0.287,0.962,0.32,1.0,1,F01,phenotype,F01
TGFB1,0.287,0.962,0.3,1.0,1,C10,disease,C10
TGFB1,0.287,0.962,0.3,1.0,1,"C06,C04",disease,"C06,C04"
TGFB1,0.287,0.962,0.3,1.0,3,"C13,C12",disease,"C13,C12"
TGFB1,0.287,0.962,0.3,1.0,1,C05,disease,C05
TGFB1,0.287,0.962,0.3,1.0,1,C06,disease,C06
TGFB1,0.287,0.962,0.36,1.0,1,C05,disease,C05
TGFB1,0.287,0.962,0.3,1.0,1,C04,disease,C04
TGFB1,0.287,0.962,0.3,1.0,1,C04,disease,C04
TGFB1,0.287,0.962,0.3,1.0,1,C04,disease,C04
TGFB1,0.287,0.962,0.3,1.0,1,C04,disease,C04
TGFB1,0.287,0.962,0.3,1.0,1,C04,disease,C04
TGFB1,0.287,0.962,0.3,1.0,1,C04,disease,C04
TGFB1,0.287,0.962,0.31,0.5,1,C04,disease,C04
TGFB1,0.287,0.962,0.3,1.0,1,C04,disease,C04
TGFB1,0.287,0.962,0.31,1.0,1,C04,phenotype,C04
TGFB1,0.287,0.962,0.3,1.0,1,C04,disease,C04
TGFB1,0.287,0.962,0.3,1.0,1,C04,disease,C04
TGFB1,0.287,0.962,0.31,1.0,1,C08,disease,C08
TGFB1,0.287,0.962,0.3,1.0,1,C10,phenotype,C10
TGFB1,0.287,0.962,0.3,1.0,1,"C23,C06",disease,"C23,C06"
TGFB1,0.287,0.962,0.4,0.992,1,"C23,C06",disease,"C23,C06"
TGFB1,0.287,0.962,0.31,1.0,1,"C06,C20",disease,"C06,C20"
TGFB1,0.287,0.962,0.4,0.973,3,"C04,C08",disease,"C04,C08"
TGFB1,0.287,0.962,0.3,1.0,1,C08,disease,C08
TGFB1,0.287,0.962,0.33,1.0,1,"C23,C01",disease,"C23,C01"
TGFB1,0.287,0.962,0.3,1.0,1,C18,disease,C18
TGFB1,0.287,0.962,0.3,1.0,1,C08,disease,C08
TGFB1,0.287,0.962,0.3,1.0,1,"C08,C20,C24",disease,"C08,C20"
TGFB1,0.287,0.962,0.3,1.0,1,"C16,C05",disease,"C16,C05"
TGFB1,0.287,0.962,0.3,1.0,1,"C10,C19",disease,"C10,C19"
TGFB1,0.287,0.962,0.3,1.0,1,"C10,C19",disease,"C10,C19"
TGFB1,0.287,0.962,0.3,1.0,1,"C10,C19",disease,"C10,C19"
TGFB1,0.287,0.962,0.3,1.0,1,"C10,C19",group,"C10,C19"
TGFB1,0.287,0.962,0.3,1.0,1,"C10,C19",disease,"C10,C19"
TGFB1,0.287,0.962,0.3,1.0,1,"C10,C19",disease,"C10,C19"
TGFB1,0.287,0.962,0.4,1.0,1,"C06,C04,C19",disease,"C06,C04,C19"
TGFB1,0.287,0.962,0.31,1.0,1,F03,disease,F03
TGFB1,0.287,0.962,0.4,0.929,2,"C04,C12",disease,"C04,C12"
TGFB1,0.287,0.962,0.31,1.0,0,"C16,C06,C08",disease,"C16,C06,C08"
TGFB1,0.287,0.962,0.3,1.0,1,"C10,C19",disease,"C10,C19"
TGFB1,0.287,0.962,0.34,1.0,1,C06,disease,C06
TGFB1,0.287,0.962,0.3,1.0,1,C06,disease,C06
TGFB1,0.287,0.962,0.3,1.0,1,C18,phenotype,C18
TGFB1,0.287,0.962,0.6,1.0,1,"C23,C06",disease,"C23,C06"
TGFB1,0.287,0.962,0.3,1.0,1,C06,disease,C06
TGFB1,0.287,0.962,0.31,1.0,1,F03,group,F03
TGFB1,0.287,0.962,0.3,1.0,1,C14,phenotype,C14
TGFB1,0.287,0.962,0.3,1.0,1,C23,phenotype,C23
TGFB1,0.287,0.962,0.3,1.0,1,C23,phenotype,C23
TGFB1,0.287,0.962,0.3,1.0,1,"C10,C19",disease,"C10,C19"
TGFB1,0.287,0.962,0.3,1.0,1,C10,disease,C10
TGFB1,0.287,0.962,0.3,1.0,1,"C18,C05",disease,"C18,C05"
TGFB1,0.287,0.962,0.3,1.0,1,"C10,C14",disease,"C10,C14"
TGFB1,0.287,0.962,0.3,1.0,1,C10,disease,C10
TGFB1,0.287,0.962,0.3,1.0,1,"C01,C08",disease,"C01,C08"
TGFB1,0.287,0.962,0.31,1.0,1,"C16,C05,C10",disease,"C16,C05,C10"
TGFB1,0.287,0.962,0.3,1.0,1,C06,phenotype,C06
TGFB1,0.287,0.962,0.3,1.0,1,C08,disease,C08
TGFB1,0.287,0.962,0.3,1.0,2,C20,phenotype,C20
TGFB1,0.287,0.962,0.3,,0,"C16,C06,C08",disease,"C16,C06,C08"
TGFB1,0.287,0.962,0.3,1.0,1,"C13,C12",disease,"C13,C12"
TGFB1,0.287,0.962,0.4,1.0,8,C23,disease,C23
TGFB1,0.287,0.962,0.31,1.0,1,"C23,C01",disease,"C23,C01"
TGFB1,0.287,0.962,0.31,1.0,1,"C16,C05,C07",disease,"C16,C05"
TGFB1,0.287,0.962,0.3,1.0,1,"C16,C06,C18,C10",disease,"C16,C06,C18,C10"
TGFB1,0.287,0.962,0.4,0.986,1,"C06,C04",disease,"C06,C04"
TGFB1,0.287,0.962,0.3,1.0,2,"C08,C24",disease,C08
TGFB1,0.287,0.962,0.3,1.0,1,C08,disease,C08
TGFB1,0.287,0.962,0.3,1.0,1,"C13,C12",disease,"C13,C12"
TGFB1,0.287,0.962,0.31,1.0,1,C05,disease,C05
TGFB1,0.287,0.962,0.3,1.0,1,"C23,C06",phenotype,"C23,C06"
TGFB1,0.287,0.962,0.3,1.0,1,"C23,C06",disease,"C23,C06"
TGFB1,0.287,0.962,0.3,1.0,1,C10,disease,C10
TGFB1,0.287,0.962,0.34,1.0,1,C06,disease,C06
TGFB1,0.287,0.962,0.3,1.0,1,C15,disease,C15
TGFB1,0.287,0.962,0.3,1.0,1,"C16,C05",disease,"C16,C05"
TGFB1,0.287,0.962,0.3,1.0,1,"C16,C05,C10",disease,"C16,C05,C10"
TGFB1,0.287,0.962,0.4,0.929,1,"C01,C08",disease,"C01,C08"
TGFB1,0.287,0.962,0.3,1.0,1,C13,phenotype,C13
TGFB1,0.287,0.962,0.3,1.0,1,"C23,C06",disease,"C23,C06"
TGFB1,0.287,0.962,0.3,1.0,1,C13,disease,C13
TGFB1,0.287,0.962,0.3,1.0,7,C08,disease,C08
TGFB2,0.433,0.885,0.4,1.0,1,C14,disease,C14
TGFB2,0.433,0.885,0.31,1.0,1,C20,group,C20
TGFB2,0.433,0.885,0.3,1.0,1,C05,group,C05
TGFB2,0.433,0.885,0.3,1.0,1,C06,disease,C06
TGFB2,0.433,0.885,0.3,1.0,1,"C16,C05,C07",disease,"C16,C05"
TGFB2,0.433,0.885,0.3,1.0,1,C23,phenotype,C23
TGFB2,0.433,0.885,0.33,0.75,1,C13,disease,C13
